city_name;city_code;value;measurement_date;unit;name
Salzburg;AT32;24505.72;2017;Million purchasing power standards (PPS, EU27 from 2020);GDP
Salzburg;AT32;25379.57;2018;Million purchasing power standards (PPS, EU27 from 2020);GDP
Salzburg;AT32;26208.99;2019;Million purchasing power standards (PPS, EU27 from 2020);GDP
Salzburg;AT32;25061.28;2020;Million purchasing power standards (PPS, EU27 from 2020);GDP
Salzburg;AT32;26233.1;2021;Million purchasing power standards (PPS, EU27 from 2020);GDP
Salzburg;AT32;27100.0;2000;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Salzburg;AT32;32500.0;2005;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Salzburg;AT32;37300.0;2010;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Salzburg;AT32;40900.0;2012;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Salzburg;AT32;40700.0;2013;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Salzburg;AT32;41000.0;2014;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Salzburg;AT32;42600.0;2015;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Salzburg;AT32;43800.0;2016;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Salzburg;AT32;44500.0;2017;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Salzburg;AT32;45800.0;2018;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Salzburg;AT32;47100.0;2019;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Salzburg;AT32;44800.0;2020;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Salzburg;AT32;46700.0;2021;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Salzburg;AT32;148.0;2000;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Salzburg;AT32;147.0;2005;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Salzburg;AT32;150.0;2010;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Salzburg;AT32;159.0;2012;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Salzburg;AT32;157.0;2013;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Salzburg;AT32;154.0;2014;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Salzburg;AT32;155.0;2015;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Salzburg;AT32;155.0;2016;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Salzburg;AT32;152.0;2017;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Salzburg;AT32;151.0;2018;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Salzburg;AT32;150.0;2019;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Salzburg;AT32;149.0;2020;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Salzburg;AT32;144.0;2021;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Vorarlberg;AT34;27300.0;2000;Euro per inhabitant;GDP
Vorarlberg;AT34;32100.0;2005;Euro per inhabitant;GDP
Vorarlberg;AT34;36400.0;2010;Euro per inhabitant;GDP
Vorarlberg;AT34;39200.0;2012;Euro per inhabitant;GDP
Vorarlberg;AT34;40400.0;2013;Euro per inhabitant;GDP
Vorarlberg;AT34;42100.0;2014;Euro per inhabitant;GDP
Vorarlberg;AT34;44700.0;2015;Euro per inhabitant;GDP
Vorarlberg;AT34;44100.0;2016;Euro per inhabitant;GDP
Vorarlberg;AT34;46000.0;2017;Euro per inhabitant;GDP
Vorarlberg;AT34;49100.0;2018;Euro per inhabitant;GDP
Vorarlberg;AT34;47900.0;2019;Euro per inhabitant;GDP
Vorarlberg;AT34;46300.0;2020;Euro per inhabitant;GDP
Vorarlberg;AT34;51700.0;2021;Euro per inhabitant;GDP
Vorarlberg;AT34;149.0;2000;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Vorarlberg;AT34;146.0;2005;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Vorarlberg;AT34;146.0;2010;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Vorarlberg;AT34;152.0;2012;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Vorarlberg;AT34;155.0;2013;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Vorarlberg;AT34;158.0;2014;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Vorarlberg;AT34;163.0;2015;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Vorarlberg;AT34;157.0;2016;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Vorarlberg;AT34;157.0;2017;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Vorarlberg;AT34;162.0;2018;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Vorarlberg;AT34;153.0;2019;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Vorarlberg;AT34;154.0;2020;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Vorarlberg;AT34;160.0;2021;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Vorarlberg;AT34;9538.2;2000;Million euro;GDP
Vorarlberg;AT34;11611.14;2005;Million euro;GDP
Vorarlberg;AT34;13443.88;2010;Million euro;GDP
Vorarlberg;AT34;14583.63;2012;Million euro;GDP
Vorarlberg;AT34;15116.8;2013;Million euro;GDP
Vorarlberg;AT34;15860.95;2014;Million euro;GDP
Vorarlberg;AT34;17040.9;2015;Million euro;GDP
Vorarlberg;AT34;17060.08;2016;Million euro;GDP
Vorarlberg;AT34;17964.82;2017;Million euro;GDP
Vorarlberg;AT34;19306.96;2018;Million euro;GDP
Vorarlberg;AT34;18952.37;2019;Million euro;GDP
Vorarlberg;AT34;18439.66;2020;Million euro;GDP
Vorarlberg;AT34;20716.5;2021;Million euro;GDP
Vorarlberg;AT34;9538.2;2000;Million units of national currency;GDP
Vorarlberg;AT34;11611.14;2005;Million units of national currency;GDP
Vorarlberg;AT34;13443.88;2010;Million units of national currency;GDP
Vorarlberg;AT34;14583.63;2012;Million units of national currency;GDP
Vorarlberg;AT34;15116.8;2013;Million units of national currency;GDP
Vorarlberg;AT34;15860.95;2014;Million units of national currency;GDP
Vorarlberg;AT34;17040.9;2015;Million units of national currency;GDP
Vorarlberg;AT34;17060.08;2016;Million units of national currency;GDP
Vorarlberg;AT34;17964.82;2017;Million units of national currency;GDP
Vorarlberg;AT34;19306.96;2018;Million units of national currency;GDP
Vorarlberg;AT34;18952.37;2019;Million units of national currency;GDP
Vorarlberg;AT34;18439.66;2020;Million units of national currency;GDP
Vorarlberg;AT34;20716.5;2021;Million units of national currency;GDP
Vorarlberg;AT34;8729.26;2000;Million purchasing power standards (PPS, EU27 from 2020);GDP
Vorarlberg;AT34;10780.6;2005;Million purchasing power standards (PPS, EU27 from 2020);GDP
Vorarlberg;AT34;12079.93;2010;Million purchasing power standards (PPS, EU27 from 2020);GDP
Vorarlberg;AT34;13234.27;2012;Million purchasing power standards (PPS, EU27 from 2020);GDP
Vorarlberg;AT34;13685.81;2013;Million purchasing power standards (PPS, EU27 from 2020);GDP
Vorarlberg;AT34;14229.02;2014;Million purchasing power standards (PPS, EU27 from 2020);GDP
Vorarlberg;AT34;15335.44;2015;Million purchasing power standards (PPS, EU27 from 2020);GDP
Vorarlberg;AT34;15251.69;2016;Million purchasing power standards (PPS, EU27 from 2020);GDP
Vorarlberg;AT34;15920.47;2017;Million purchasing power standards (PPS, EU27 from 2020);GDP
Vorarlberg;AT34;17104.12;2018;Million purchasing power standards (PPS, EU27 from 2020);GDP
Vorarlberg;AT34;16691.8;2019;Million purchasing power standards (PPS, EU27 from 2020);GDP
Vorarlberg;AT34;16184.65;2020;Million purchasing power standards (PPS, EU27 from 2020);GDP
Vorarlberg;AT34;18159.94;2021;Million purchasing power standards (PPS, EU27 from 2020);GDP
Vorarlberg;AT34;25000.0;2000;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Vorarlberg;AT34;29800.0;2005;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Vorarlberg;AT34;32700.0;2010;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Vorarlberg;AT34;35600.0;2012;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Vorarlberg;AT34;36600.0;2013;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Vorarlberg;AT34;37700.0;2014;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Vorarlberg;AT34;40300.0;2015;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Vorarlberg;AT34;39400.0;2016;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Vorarlberg;AT34;40800.0;2017;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Vorarlberg;AT34;43500.0;2018;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Vorarlberg;AT34;42200.0;2019;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Vorarlberg;AT34;40600.0;2020;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Vorarlberg;AT34;45300.0;2021;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Vorarlberg;AT34;136.0;2000;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Vorarlberg;AT34;136.0;2005;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Vorarlberg;AT34;132.0;2010;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Vorarlberg;AT34;138.0;2012;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Vorarlberg;AT34;141.0;2013;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Vorarlberg;AT34;142.0;2014;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Vorarlberg;AT34;146.0;2015;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Vorarlberg;AT34;140.0;2016;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Vorarlberg;AT34;139.0;2017;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Vorarlberg;AT34;144.0;2018;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Vorarlberg;AT34;135.0;2019;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Vorarlberg;AT34;135.0;2020;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Vorarlberg;AT34;140.0;2021;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;58700.0;2005;Euro per inhabitant;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;62600.0;2010;Euro per inhabitant;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;63200.0;2012;Euro per inhabitant;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;63300.0;2013;Euro per inhabitant;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;64500.0;2014;Euro per inhabitant;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;66200.0;2015;Euro per inhabitant;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;66700.0;2016;Euro per inhabitant;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;68400.0;2017;Euro per inhabitant;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;69600.0;2018;Euro per inhabitant;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;71700.0;2019;Euro per inhabitant;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;67900.0;2020;Euro per inhabitant;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;73600.0;2021;Euro per inhabitant;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;267.0;2005;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;251.0;2010;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;245.0;2012;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;243.0;2013;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;243.0;2014;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;241.0;2015;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;237.0;2016;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;233.0;2017;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;230.0;2018;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;229.0;2019;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;226.0;2020;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;227.0;2021;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;59500.55;2005;Million euro;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;69086.02;2010;Million euro;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;73165.33;2012;Million euro;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;73996.67;2013;Million euro;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;76063.94;2014;Million euro;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;78923.78;2015;Million euro;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;80108.98;2016;Million euro;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;82258.01;2017;Million euro;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;84237.94;2018;Million euro;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;87451.34;2019;Million euro;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;83233.87;2020;Million euro;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;90458.97;2021;Million euro;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;59500.55;2005;Million units of national currency;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;69086.02;2010;Million units of national currency;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;73165.33;2012;Million units of national currency;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;73996.67;2013;Million units of national currency;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;76063.94;2014;Million units of national currency;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;78923.78;2015;Million units of national currency;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;80108.98;2016;Million units of national currency;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;82258.01;2017;Million units of national currency;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;84237.94;2018;Million units of national currency;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;87451.34;2019;Million units of national currency;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;83233.87;2020;Million units of national currency;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;90458.97;2021;Million units of national currency;GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;54634.78;2005;Million purchasing power standards (PPS, EU27 from 2020);GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;62494.14;2010;Million purchasing power standards (PPS, EU27 from 2020);GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;65709.89;2012;Million purchasing power standards (PPS, EU27 from 2020);GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;66237.0;2013;Million purchasing power standards (PPS, EU27 from 2020);GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;68116.75;2014;Million purchasing power standards (PPS, EU27 from 2020);GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;70919.77;2015;Million purchasing power standards (PPS, EU27 from 2020);GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;71243.44;2016;Million purchasing power standards (PPS, EU27 from 2020);GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;72838.54;2017;Million purchasing power standards (PPS, EU27 from 2020);GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;74529.04;2018;Million purchasing power standards (PPS, EU27 from 2020);GDP
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;77282.51;2019;Million purchasing power standards (PPS, EU27 from 2020);GDP
